,Award Year,Theme,Funding Org:Name,Recipient Org:Name,Amount Awarded
5477,2004,Sports,The Big Lottery Fund,Sunderland City Council,292000.0
5478,2004,Sports,The Big Lottery Fund,Supersports Kidz Club,3480.0
5479,2004,Sports,The Big Lottery Fund,Supporters of Oughtibridge School,3848.0
5480,2004,Sports,The Big Lottery Fund,Surrey County Council,3644260.0
5481,2004,Sports,The Big Lottery Fund,Surrey Schools Badminton Association,4990.0
5482,2004,Sports,The Big Lottery Fund,Sussex Springers,5000.0
5483,2004,Sports,The Big Lottery Fund,Sutton LEA,94950.0
5484,2004,Sports,The Big Lottery Fund,Sutton in Ashfield Swimming Club,4186.0
5485,2004,Sports,The Big Lottery Fund,Sutton on Hull Reading and Recreation Society,4850.0
5486,2004,Sports,The Big Lottery Fund,Swindon Borough Council,574119.0
5487,2004,Sports,The Big Lottery Fund,Swinton African Community Association,4870.0
5488,2004,Sports,The Big Lottery Fund,TKs,5000.0
5489,2004,Sports,The Big Lottery Fund,Tameside Metropolitan Borough Council,2325667.0
5490,2004,Sports,The Big Lottery Fund,Taunton Junior Golf Group,4832.0
5491,2004,Sports,The Big Lottery Fund,Tettenhall Tigers Volleyball Club,4730.0
5492,2004,Sports,The Big Lottery Fund,The Abbey School (Faversham),1408935.0
5493,2004,Sports,The Big Lottery Fund,The Academy Of Sports,4620.0
5494,2004,Sports,The Big Lottery Fund,The Appleton with Eaton tennis and recreation club,4324.0
5495,2004,Sports,The Big Lottery Fund,The Bishop Wand Church of England School,216301.0
5496,2004,Sports,The Big Lottery Fund,The Bridge,5000.0
5497,2004,Sports,The Big Lottery Fund,The British Judo Association Northern Area,2300.0
5498,2004,Sports,The Big Lottery Fund,The Brooksbank School Sports College,121957.0
5499,2004,Sports,The Big Lottery Fund,The Canterbury High School,113382.0
5500,2004,Sports,The Big Lottery Fund,The Cavendish School & Sports College,189668.0
5501,2004,Sports,The Big Lottery Fund,The Cheadle Academy,1040151.0
5502,2004,Sports,The Big Lottery Fund,The Children and Young Peoples Project,2225.0
5503,2004,Sports,The Big Lottery Fund,The City of Edinburgh Council Health and Social Care Department,143926.0
5504,2004,Sports,The Big Lottery Fund,The Compendium Trust,5000.0
5505,2004,Sports,The Big Lottery Fund,The Council Of British Pakistanis,1852.0
5506,2004,Sports,The Big Lottery Fund,The County High School Leftwich,166363.0
5507,2004,Sports,The Big Lottery Fund,The Deanery Girls Cricket Club,4890.0
5508,2004,Sports,The Big Lottery Fund,The Denmead Festival,600.0
5509,2004,Sports,The Big Lottery Fund,The Federation of London Youth Clubs,4700.0
5510,2004,Sports,The Big Lottery Fund,The Global Messenger Asian Awareness Specialist Support Providers,4340.0
5511,2004,Sports,The Big Lottery Fund,The Greenwich Admirals Rugby League Football Club,4924.0
5512,2004,Sports,The Big Lottery Fund,The Hathershaw College of Technology & Sport,1644.0
5513,2004,Sports,The Big Lottery Fund,The Hayesbrook School Academy Trust,180752.0
5514,2004,Sports,The Big Lottery Fund,The Hayfield School,736858.0
5515,2004,Sports,The Big Lottery Fund,The High Weald Archery Club,2078.0
5516,2004,Sports,The Big Lottery Fund,The Hollyfield School,235000.0
5517,2004,Sports,The Big Lottery Fund,The Hull Playball Club,3960.0
5518,2004,Sports,The Big Lottery Fund,The Hurst School,2250.0
5519,2004,Sports,The Big Lottery Fund,The Isle of Anglesey County Council,1046435.0
5520,2004,Sports,The Big Lottery Fund,The John of Gaunt School,3658.0
5521,2004,Sports,The Big Lottery Fund,The Kemnal Academies Trust,299500.0
5522,2004,Sports,The Big Lottery Fund,The Kings School (Devon LEA),132931.0
5523,2004,Sports,The Big Lottery Fund,The Lewisham Town Centre Project,5000.0
5524,2004,Sports,The Big Lottery Fund,The Lion Club for Young People,1860.0
5525,2004,Sports,The Big Lottery Fund,The London Goalball Club,4876.0
5526,2004,Sports,The Big Lottery Fund,The Martin High School,126463.0
5527,2004,Sports,The Big Lottery Fund,The Moray Council,556000.0
5528,2004,Sports,The Big Lottery Fund,The Netherhall School,150465.0
5529,2004,Sports,The Big Lottery Fund,The Newcastle International Football Club,5000.0
5530,2004,Sports,The Big Lottery Fund,The Peel Institute,2525.0
5531,2004,Sports,The Big Lottery Fund,The Priory School,113938.0
5532,2004,Sports,The Big Lottery Fund,The Ridgeway School Sixth Form College,532938.0
5533,2004,Sports,The Big Lottery Fund,The Rosedale Hewens Academy Trust,589805.0
5534,2004,Sports,The Big Lottery Fund,The Roundhill Academy,95170.0
5535,2004,Sports,The Big Lottery Fund,The Rowan Learning Trust,245322.0
5536,2004,Sports,The Big Lottery Fund,The Royal Borough of Kensington and Chelsea,1308722.0
5537,2004,Sports,The Big Lottery Fund,The Salford Kurling Club,4792.0
5538,2004,Sports,The Big Lottery Fund,The Silver Circle,1498.0
5539,2004,Sports,The Big Lottery Fund,The Sports Council for Northern Ireland,2324647.0
5540,2004,Sports,The Big Lottery Fund,The Sports Scheme,4981.0
5541,2004,Sports,The Big Lottery Fund,"The St Lawrence Academy, Scunthorpe",548527.0
5542,2004,Sports,The Big Lottery Fund,The St Neots Learning Partnership,289525.0
5543,2004,Sports,The Big Lottery Fund,The Stables Football Club,4950.0
5544,2004,Sports,The Big Lottery Fund,The Stour Academy Trust,696750.0
5545,2004,Sports,The Big Lottery Fund,The Streetly School,120609.0
5546,2004,Sports,The Big Lottery Fund,The Symbiosis Project,4929.0
5547,2004,Sports,The Big Lottery Fund,The Torch Academy Gateway Trust,146262.0
5548,2004,Sports,The Big Lottery Fund,The Transformation Trust (England),428632.0
5549,2004,Sports,The Big Lottery Fund,The White Hills Park Federation Trust,211537.0
5550,2004,Sports,The Big Lottery Fund,The Whitechapel Educational Foundation,113638.0
5551,2004,Sports,The Big Lottery Fund,The Winchester Alliance For Mental Health,2760.0
5552,2004,Sports,The Big Lottery Fund,The Xinhua Chinese Association,4500.0
5553,2004,Sports,The Big Lottery Fund,Thornborough Parish Council,3350.0
5554,2004,Sports,The Big Lottery Fund,Thorncliffe School,1500.0
5555,2004,Sports,The Big Lottery Fund,Thornhill Community Academy Trust,1506069.0
5556,2004,Sports,The Big Lottery Fund,Thrybergh Parish Council,3000.0
5557,2004,Sports,The Big Lottery Fund,Thurrock Council,548865.0
5558,2004,Sports,The Big Lottery Fund,Thursby Gardens Community Action Group,4800.0
5559,2004,Sports,The Big Lottery Fund,Thurstable School,170905.0
5560,2004,Sports,The Big Lottery Fund,Tideswell Multi Activity Club,4528.0
5561,2004,Sports,The Big Lottery Fund,Tonge Sports Club,5000.0
5562,2004,Sports,The Big Lottery Fund,Top o The Town Residents Association Burnley,4700.0
5563,2004,Sports,The Big Lottery Fund,Tor View Parent's Group Summer Play Scheme,4985.0
5564,2004,Sports,The Big Lottery Fund,Torbay Council,348754.0
5565,2004,Sports,The Big Lottery Fund,Torfaen County Borough Council,1103653.0
5566,2004,Sports,The Big Lottery Fund,Torpoint And Rame Co-Operative Learning Trust,592185.0
5567,2004,Sports,The Big Lottery Fund,Torquay Boy's Grammar School,629088.0
5568,2004,Sports,The Big Lottery Fund,Trafford Metropolitan Borough Council,911140.0
5569,2004,Sports,The Big Lottery Fund,Tree Community Forum,5000.0
5570,2004,Sports,The Big Lottery Fund,Trimdon Outdoor Bowls Club,3713.0
5571,2004,Sports,The Big Lottery Fund,Truro Gateway Club,3914.0
5572,2004,Sports,The Big Lottery Fund,Tunbridge Wells Home Educators' Social Club,3550.0
5573,2004,Sports,The Big Lottery Fund,Turkmenkoy FC,5000.0
5574,2004,Sports,The Big Lottery Fund,Twisters (Runnymede) Trampoline Club,5000.0
5575,2004,Sports,The Big Lottery Fund,Tyler Tigers Activities Club,4260.0
5576,2004,Sports,The Big Lottery Fund,Tynemouth Ladies Bowling Club,910.0
5577,2004,Sports,The Big Lottery Fund,UK Ice Cats,2426.0
5578,2004,Sports,The Big Lottery Fund,UVP Sports Development Project,4830.0
5579,2004,Sports,The Big Lottery Fund,Ulcombe Judo Club,5000.0
5580,2004,Sports,The Big Lottery Fund,Undercliffe Youth and Community Association,4760.0
5581,2004,Sports,The Big Lottery Fund,United Learning,1000000.0
5582,2004,Sports,The Big Lottery Fund,Universal Sports Coaching Limited,5000.0
5583,2004,Sports,The Big Lottery Fund,University of Chester Acadamies Trust,171986.0
5584,2004,Sports,The Big Lottery Fund,Unst Youth Centre,5000.0
5585,2004,Sports,The Big Lottery Fund,Upper Eden Childminding Group,4271.0
5586,2004,Sports,The Big Lottery Fund,Upper Eden Rugby Union Football Club Limited,4170.0
5587,2004,Sports,The Big Lottery Fund,Urdd Gobaith Cymru,110000.0
5588,2004,Sports,The Big Lottery Fund,Utkinton Village Hall,3395.0
5589,2004,Sports,The Big Lottery Fund,Vale of Glamorgan Council,1569979.0
5590,2004,Sports,The Big Lottery Fund,Valley Community Association,3731.0
5591,2004,Sports,The Big Lottery Fund,Vernon Sangster Community Sports Centre,4872.0
5592,2004,Sports,The Big Lottery Fund,Villa Youth Amateur Rugby League Club,4910.0
5593,2004,Sports,The Big Lottery Fund,Vipor,3961.0
5594,2004,Sports,The Big Lottery Fund,Viva,1023.0
5595,2004,Sports,The Big Lottery Fund,WSF North East Regional Group,5000.0
5596,2004,Sports,The Big Lottery Fund,Waaberi Cultural Association,4969.0
5597,2004,Sports,The Big Lottery Fund,Wakefield City Academies Trust,566939.0
5598,2004,Sports,The Big Lottery Fund,Wallsend Boys Club,5000.0
5599,2004,Sports,The Big Lottery Fund,Wallsend Town Football Club,4900.0
5600,2004,Sports,The Big Lottery Fund,Walsall College Academies Trust,420521.0
5601,2004,Sports,The Big Lottery Fund,Walsall Hockey Development Group,5000.0
5602,2004,Sports,The Big Lottery Fund,Walsall Metropolitan Borough Council,2008752.0
5603,2004,Sports,The Big Lottery Fund,Wandle Wanderers,4990.0
5604,2004,Sports,The Big Lottery Fund,Wandsworth Borough Council,899000.0
5605,2004,Sports,The Big Lottery Fund,Wardleworth Sports Academy,1700.0
5606,2004,Sports,The Big Lottery Fund,Warley Woods Community Trust Limited,2411.0
5607,2004,Sports,The Big Lottery Fund,Warlingham School,397751.0
5608,2004,Sports,The Big Lottery Fund,Warrington Borough Council,793554.0
5609,2004,Sports,The Big Lottery Fund,Warrington Disability Partnership,3625.0
5610,2004,Sports,The Big Lottery Fund,Warrington Play & Leisure Resource (Community Toy & Leisure),4000.0
5611,2004,Sports,The Big Lottery Fund,Warwickshire County Council,416125.0
5612,2004,Sports,The Big Lottery Fund,Water Primary School,4980.0
5613,2004,Sports,The Big Lottery Fund,Waterton Park Asian Golf Society,5000.0
5614,2004,Sports,The Big Lottery Fund,Wattville Primary School,3844.0
5615,2004,Sports,The Big Lottery Fund,Weatherhead High School,398000.0
5616,2004,Sports,The Big Lottery Fund,Weavers Adventure Playground Association,4500.0
5617,2004,Sports,The Big Lottery Fund,Wednesfield  Aces Cycle Speedway Club,4480.0
5618,2004,Sports,The Big Lottery Fund,Weedon Bec Primary School,4975.0
5619,2004,Sports,The Big Lottery Fund,Weldbank Junior Bowling Club,4951.0
5620,2004,Sports,The Big Lottery Fund,Welling School,22491.0
5621,2004,Sports,The Big Lottery Fund,Wendell Park Primary School,127000.0
5622,2004,Sports,The Big Lottery Fund,West Berkshire Council,827943.0
5623,2004,Sports,The Big Lottery Fund,West Bowling Youth Initiative,5000.0
5624,2004,Sports,The Big Lottery Fund,West Dunbartonshire Council Educational Services,734009.0
5625,2004,Sports,The Big Lottery Fund,"West Lothian Council-Education, Planning and Area Services",1137850.0
5626,2004,Sports,The Big Lottery Fund,West Park Academy,74920.0
5627,2004,Sports,The Big Lottery Fund,West Sussex County Council,2071000.0
5628,2004,Sports,The Big Lottery Fund,West of Scotland Wheelchair Sports Club,4970.0
5629,2004,Sports,The Big Lottery Fund,Westbourne High School,5000.0
5630,2004,Sports,The Big Lottery Fund,Western Education and Library Board,210064.0
5631,2004,Sports,The Big Lottery Fund,Westhoughton Lions Amateur Rugby League Football club,3471.0
5632,2004,Sports,The Big Lottery Fund,Westminster City Council,468514.0
5633,2004,Sports,The Big Lottery Fund,Westminster House Youth Club,4994.0
5634,2004,Sports,The Big Lottery Fund,Weston Sub Edge Bowling Club,4903.0
5635,2004,Sports,The Big Lottery Fund,Westwood Football Club,4746.0
5636,2004,Sports,The Big Lottery Fund,"Whaddon, Lynworth & Priors Neighbourhood Project",4416.0
5637,2004,Sports,The Big Lottery Fund,Whalley Range Tennis Club,2585.0
5638,2004,Sports,The Big Lottery Fund,Whalley Sports Club Bowls Section,5000.0
5639,2004,Sports,The Big Lottery Fund,Wheelchair Football Club,4900.0
5640,2004,Sports,The Big Lottery Fund,Wheelies Sports Club,4800.0
5641,2004,Sports,The Big Lottery Fund,Whetstone Church Lads' & Church Girls' Brigade,4952.0
5642,2004,Sports,The Big Lottery Fund,Whickham School and Sports College,1533235.0
5643,2004,Sports,The Big Lottery Fund,Whitburn Cricket Club,2016.0
5644,2004,Sports,The Big Lottery Fund,Whiteoak Triathlon Club,1695.0
5645,2004,Sports,The Big Lottery Fund,Whitley Bay Deaf Football Club,4950.0
5646,2004,Sports,The Big Lottery Fund,Whitton School and Sports College,38998.0
5647,2004,Sports,The Big Lottery Fund,Wickersley School and Sports College (Rotherham),113941.0
5648,2004,Sports,The Big Lottery Fund,Widecombe & District Sports Group,1715.0
5649,2004,Sports,The Big Lottery Fund,Wigan Borough Council,2321552.0
5650,2004,Sports,The Big Lottery Fund,Wigan Wheechair Tennis Club,2036.0
5651,2004,Sports,The Big Lottery Fund,William Beamont Community High School,132706.0
5652,2004,Sports,The Big Lottery Fund,William Edwards School and Sports College,172269.0
5653,2004,Sports,The Big Lottery Fund,William Hogarth Primary School,42870.0
5654,2004,Sports,The Big Lottery Fund,Willington Quay Saints Juniors,4990.0
5655,2004,Sports,The Big Lottery Fund,Wiltshire Council,431901.0
5656,2004,Sports,The Big Lottery Fund,Windermere Ladies MultiSports Club,1270.0
5657,2004,Sports,The Big Lottery Fund,Windsor High School (Dudley LEA),113940.0
5658,2004,Sports,The Big Lottery Fund,Winstanley Community College Academy Trust,203267.0
5659,2004,Sports,The Big Lottery Fund,Wirral Gymnasticis/Trampoline Development Group,4950.0
5660,2004,Sports,The Big Lottery Fund,Wisewood School and Community Sports College,151920.0
5661,2004,Sports,The Big Lottery Fund,Wiveliscombe Primary School,4600.0
5662,2004,Sports,The Big Lottery Fund,Wokingham Borough Council,544069.0
5663,2004,Sports,The Big Lottery Fund,Wolds Youth Group,5000.0
5664,2004,Sports,The Big Lottery Fund,Wolverhampton City Council,2582378.0
5665,2004,Sports,The Big Lottery Fund,Wolverhampton Rhinos,4780.0
5666,2004,Sports,The Big Lottery Fund,Wolviston Ladies Cricket Club,1105.0
5667,2004,Sports,The Big Lottery Fund,Woodchurch High School,2370155.0
5668,2004,Sports,The Big Lottery Fund,Woodlands Academy,1709435.0
5669,2004,Sports,The Big Lottery Fund,Woodlands Community College,68912.0
5670,2004,Sports,The Big Lottery Fund,Woodlands Park Association,4850.0
5671,2004,Sports,The Big Lottery Fund,Woodside High School,55000.0
5672,2004,Sports,The Big Lottery Fund,Woodview Community Association,3468.0
5673,2004,Sports,The Big Lottery Fund,Worcestershire County Council,2231900.0
5674,2004,Sports,The Big Lottery Fund,Worthing United Football Club,5000.0
5675,2004,Sports,The Big Lottery Fund,Wrexham County Borough Council,1339872.0
5676,2004,Sports,The Big Lottery Fund,Writhlington Academy Trust,150000.0
5677,2004,Sports,The Big Lottery Fund,Wymondley Table Tennis Club,3749.0
5678,2004,Sports,The Big Lottery Fund,Wyvern Netball Club,3050.0
5679,2004,Sports,The Big Lottery Fund,Xarifa Underwater Hockey Club,4637.0
5680,2004,Sports,The Big Lottery Fund,YMCA Fairthorne Group,60380.0
5681,2004,Sports,The Big Lottery Fund,YMCA Worcestershire,99578.0
5682,2004,Sports,The Big Lottery Fund,Yalova FC,4310.0
5683,2004,Sports,The Big Lottery Fund,Yarborough Estate Residents,4916.0
5684,2004,Sports,The Big Lottery Fund,Yeoman Park School,3679.0
5685,2004,Sports,The Big Lottery Fund,York High School (Ebor Partnership),106994.0
5686,2004,Sports,The Big Lottery Fund,York Hospital Broadcasting Service,5000.0
5687,2004,Sports,The Big Lottery Fund,Yorkshire & Humberside Deaf Badminton Association,4840.0
5688,2004,Sports,The Big Lottery Fund,Yorkshire Main Miners Welfare Scheme,5000.0
5689,2004,Sports,The Big Lottery Fund,Young Cumbria,1050.0
5690,2004,Sports,The Big Lottery Fund,Young People and Sports Development Group,5000.0
5691,2004,Sports,The Big Lottery Fund,Youth Community Training and Activities,5000.0
5692,2004,Sports,The Big Lottery Fund,Youth Opportunity and Development Association for Sport,5000.0
5693,2004,Sports,The Big Lottery Fund,Ystrad Mynach Boys and Girls Club,219423.0
5694,2004,Sports,The Big Lottery Fund,Yusuf Foundation - Uk,4938.0
5695,2004,Sports,The Big Lottery Fund,Zama Awareness Forum,5000.0
12150,2005,Sports,Sport England,Active Luton,396000.0
12151,2005,Sports,Sport England,Bath & North East Somerset Racial Equality Council,11000.0
12152,2005,Sports,Sport England,Birmingham Active Sports Partnership,118773.0
12153,2005,Sports,Sport England,Birmingham City Council,380326.0
12154,2005,Sports,Sport England,British Judo Association,295485.0
12155,2005,Sports,Sport England,Coventry City Council,45336.0
12156,2005,Sports,Sport England,Cumbria Sport,425873.0
12157,2005,Sports,Sport England,Durham Sport,337667.0
12158,2005,Sports,Sport England,ExDRA,979736.0
12159,2005,Sports,Sport England,Gloucestershire Sports Partnership,461110.0
12160,2005,Sports,Sport England,Herts Sports Partnership,296854.0
12161,2005,Sports,Sport England,KENT COUNTY COUNCIL,123785.0
12162,2005,Sports,Sport England,Lancashire Sport Partnership Limited,236600.0
12163,2005,Sports,Sport England,Living Sport,625304.0
12164,2005,Sports,Sport England,London South Bank University,2670440.0
