,Scripts,title,Character,Season
732," I mean... (David kisses Phoebe on the cheek, makes his way to the ', 'door and turns around again)",The One with the Male Nanny,Phoebe,9
733, In Minsk...,The One with the Male Nanny,David,9
734, Yeah?,The One with the Male Nanny,Phoebe,9
735," ...it's uhm... i-it's two on each cheek and uhm... and one on the "", 'lips.",The One with the Male Nanny,David,9
736," Well, if that's what they do in Minsk... (They kiss 2 on each "", ""cheek... and then they pause... David turns to the door) In New York... it's... "", '(and then David grabs her by her neck and kisses her full on the lips... They ', 'kiss passionately and cannot seem to stop.)",The One with the Male Nanny,Phoebe,9
737," Ross and Rachel's apartment. Rachel and Sandy sit on the couch. Sandy "", 'holds Emma. Ross enters the apartment. Sandy and Rachel wipe their tears away ', 'with handkerchiefs",The One with the Male Nanny,Scene,9
738," (in a tearful voice) Oh... Oh boy... (she turns around and sees Ross) ', 'Hi...",The One with the Male Nanny,Rachel,9
739, (very worried) Is everything allright?,The One with the Male Nanny,Ross,9
740," Oh yeah, it's fine, it's fine. Sandy was just... was just telling me "", 'about how he proposed to his fiancée and it was just sooo beautiful.",The One with the Male Nanny,Rachel,9
741," Well, her favourite flower is the camellia. From the poem...",The One with the Male Nanny,Sandy,9
742, I can't... I can't hear it again.,The One with the Male Nanny,Rachel,9
743," You know, I can't tell it again... (wipes his tears again)",The One with the Male Nanny,Sandy,9
744," And I\'m fine never having heard it... (Rachel looks at Ross in a ""why ', 'do you say that"" manner) Rach, can I... can I see you for a sec?",The One with the Male Nanny,Ross,9
745," Yeah! (to Sandy) Excuse me... (She walks to the kitchen with Ross and ', 'sighs)",The One with the Male Nanny,Rachel,9
746," Do you realise that man has cried in our apartment three times...? Huh? ', ""I haven't cried that many times since I moved in.",The One with the Male Nanny,Ross,9
747," Look, Ross, he's just... Sandy is just sensitive, that's all.",The One with the Male Nanny,Rachel,9
748," (picks up a cookie) Okay, okay, see... that... that is the problem. He ', 'is too sensitive. (takes a bite from the cookie)",The One with the Male Nanny,Ross,9
749, What...? Too sensitive to take care of our baby?,The One with the Male Nanny,Rachel,9
750," (speaking with his mouth full) Yeah, I mean, all things that guy... ', '(looks at the cookie) These are amazing!",The One with the Male Nanny,Ross,9
751, Sandy made Madeleines.,The One with the Male Nanny,Rachel,9
752," This... this is exactly what I'm talking about. What kind of a guy "", ""makes... makes... delicate French cookies, huh? They're not even... butch, manly "", 'cookies with... with... you know with... with chunks. (takes a careful bite from ', 'the cookie)",The One with the Male Nanny,Ross,9
753," Well, I... you know, I-I-I don't know what to say... I mean, I never "", ""thought of you as a guy who needed his men to be men. You know, 'cause I gotta "", 'tell you Ross, it not like you just came in from branding cattle.",The One with the Male Nanny,Rachel,9
754, Hey... there's sensitive... and there is too sensitive.,The One with the Male Nanny,Ross,9
755," Okay, what? What is too sensitive? (There's music coming from the "", 'living room. Ross opens the door to the living room and he and Rachel see Sandy ', 'play a song for Emma on his recorder. Rachel is moved by this, but Ross only ', 'sees his point proven again, and walks back into the kitchen, angrily. The door ', 'he was holding, swings back and hits Rachel.)",The One with the Male Nanny,Rachel,9
756," Phoebe's apartment. She and David are still kissing each other in the "", 'living room.",The One with the Male Nanny,Scene,9
757," Hmmm... No, no... No, I can't do this. It's bad.",The One with the Male Nanny,Phoebe,9
758," But... I-I-It's nice... A-a-and... nice is good. A-a-and good is not "", 'bad, ergo, w-w-we should keep kissing.",The One with the Male Nanny,David,9
759," No, no. No.",The One with the Male Nanny,Phoebe,9
760, But... ergo...,The One with the Male Nanny,David,9
761," Look David, if... if you had never left, then... yeah, we'd probably "", ""still be together right now, but... you did leave, and I-I'm with Mike and I "", 'really care about him...",The One with the Male Nanny,Phoebe,9
762," Uhm... uhm... Goodbye... Uh... Schto ya ztez vigul... ui... (David ', ""holds his hands gently on the back of Phoebe's neck. There's a sound of a a "", ""bunch of keys rattling, and the door opens... It's Mike)",The One with the Male Nanny,David,9
763," Well... hey, the key works...! (he looks as if he doesn't want to "", ""believe what's happening)",The One with the Male Nanny,Mike,9
764, (points to David) And you thanks for the face massage. Thank you.,The One with the Male Nanny,Phoebe,9
765," Monica and Chandler's apartment. Monica is in the kitchen and Ross "", 'enters.",The One with the Male Nanny,Scene,9
766, Did Rachel tell you we hired a male nanny?,The One with the Male Nanny,Ross,9
767, Yeah! I think that's great!,The One with the Male Nanny,Monica,9
768," Oh really? Did she tell you he plays the recorder, recites poetry and ', 'bakes Madeleines?",The One with the Male Nanny,Ross,9
769, Oh... How are they?,The One with the Male Nanny,Monica,9
770," (looks like in heaven) Lighter than air... (changes back to serious) ', ""But that's not the point. (Joey now also enters)",The One with the Male Nanny,Ross,9
771, Hey!,The One with the Male Nanny,Joey,9
772, Hey...! Rachel and I hired a male nanny.,The One with the Male Nanny,Ross,9
773, (looks surprised) Really...? Guys do that...? That's... weird...,The One with the Male Nanny,Joey,9
774, Thank you!,The One with the Male Nanny,Ross,9
775, That's like a woman wanting to be a...,The One with the Male Nanny,Joey,9
776, ...a what? A what? What's the end of that sentence?,The One with the Male Nanny,Ross,9
777, Yes... What is the end of that sentence?,The One with the Male Nanny,Monica,9
778," Uhm... A penis model. (Monica can't believe what's she's hearing and "", 'Ross pats Joey on the back.) Anyway, hey... Did you tell Chandler that some guy ', ""from work is the funniest guy you've ever met?",The One with the Male Nanny,Joey,9
779," Yeah, so?",The One with the Male Nanny,Monica,9
780, Wow!,The One with the Male Nanny,Ross,9
781, Really? Do you not know Chandler?,The One with the Male Nanny,Joey,9
782," Is that why he's acting so weird...? He's jealous...? Oh my God, that "", ""is crazy. It's not like I'm attracted to Geoffrey...",The One with the Male Nanny,Monica,9
783," So what? Being funny is Chandler's thing... You know, like Ross's thing "", ""is... (he can't come up with anything)",The One with the Male Nanny,Joey,9
784, Science...? Academia...? Being a good father...?,The One with the Male Nanny,Ross,9
785, ...No... (he just can't seem to grasp it),The One with the Male Nanny,Joey,9
786, I can't believe he's that upset about this...,The One with the Male Nanny,Monica,9
787," Monica, you have to do some damage control here, okay. 'Cause he's "", 'feeling like... (the door opens and Chandler walks in with a pizza)",The One with the Male Nanny,Joey,9
788, Hey!,The One with the Male Nanny,Chandler,9
789, Heeeyy! Hey!,The One with the Male Nanny,Joey,9
790, What are you guys talking about?,The One with the Male Nanny,Chandler,9
791," Uhm... Rachel and I hired a male nanny. (Joey makes a gesture and sound ', 'like ""Can you believe that?"")",The One with the Male Nanny,Ross,9
792," You got a man who's a nanny...? You got a manny...? (Monica starts "", 'laughing, but very exaggerated. Joey realises they also should laugh and punches ', 'Ross. Now all three of them laugh, but very fake. Chandler seems happy ', 'again.)",The One with the Male Nanny,Chandler,9
793," You know, I don't mind a... male nanny, but I do draw the line at a "", 'male wetnurse. (again they laugh, even more fake than before)",The One with the Male Nanny,Chandler,9
794," Ohhh, ooohhh... you are on a roll, mister!",The One with the Male Nanny,Monica,9
795," If I'd known you guys were coming over, I would have brought more "", 'pizza. (they all burst out in a thundering laugh)",The One with the Male Nanny,Chandler,9
796," Okay, okay... Chandler you... you stop it! (Monica wipes away ', 'tears)",The One with the Male Nanny,Monica,9
797, What is so funny about that? (they realise it wasn't a joke),The One with the Male Nanny,Chandler,9
798," Well, I don't know... I-It's... just the way you say it... I mean, "", ""you're funny... You have that funny thing. You're a funny guy! (Chandler turns "", 'to Joey)",The One with the Male Nanny,Monica,9
799," Did you tell her what we talked about? (Joey starts laughing ', 'hysterically, but then gets serious again...)",The One with the Male Nanny,Chandler,9
800, Yeah....,The One with the Male Nanny,Joey,9
801," So those were pity laughs? PITY LAUGHS? (Joey and Ross walk away ', 'from the kitchen)",The One with the Male Nanny,Chandler,9
802," Honey, listen... You have nothing to worry about with Geoffrey.",The One with the Male Nanny,Monica,9
803, Oh yeah? Is he funnier than me?,The One with the Male Nanny,Chandler,9
804," Well, you're... you're different funny... I mean, you're... you're "", 'more sarcastic a-a-and... well, he does... bits... and impressions... and... and ', 'limericks...",The One with the Male Nanny,Monica,9
805," I do limericks... uhm... There once was a man named Chandler, whose ', 'wife made him die inside.",The One with the Male Nanny,Chandler,9
806," Honey, you know I think you're hilarious! Come on, you know that joke "", 'you told me last week? The one about Jerry Lewis and the girl with the lazy ', 'eye...? (he laughs) That slayed me.",The One with the Male Nanny,Monica,9
807," Hey... I made up that joke and told it to you! (He points at Chandler. ', 'Joey gestures to Ross ""What are you doing?)",The One with the Male Nanny,Ross,9
808, Not knowing when to shut up...,The One with the Male Nanny,Joey,9
809, Yep! That's my thing...,The One with the Male Nanny,Ross,9
811, Phoebe's apartment. David is still there. Mike closes the door.,The One with the Male Nanny,Scene,9
812, So... how many guys have your key?,The One with the Male Nanny,Mike,9
813," No, no, no, no, no... It's not... it's not... i'ts not as bad as it "", 'looks... really. I was just saying goodbye to an old friend.",The One with the Male Nanny,Phoebe,9
814, Your lipstick's on his mouth.,The One with the Male Nanny,Mike,9
815," Oh, uh... we just uh... happen to wear the same shade.",The One with the Male Nanny,David,9
816," No, uhm... David and I did use to go out... but years ago, and he ', ""lives in Minsk. He's only... he's only in town for a couple of days.",The One with the Male Nanny,Phoebe,9
817, Did you uhm...,The One with the Male Nanny,Mike,9
818," No, no... ",The One with the Male Nanny,Phoebe,9
819, ...kiss him?,The One with the Male Nanny,Mike,9
820," Oh, well, yeah...",The One with the Male Nanny,Phoebe,9
821," Yes, but uhm... You should know... she really likes you. I-In fact ', ""I-I-I don't think you realise j-just how lucky you are fella. (he points at "", 'Mike)",The One with the Male Nanny,David,9
822, Don't point your finger at me.,The One with the Male Nanny,Mike,9
823, Why? Wh-What are you going to do about it?,The One with the Male Nanny,David,9
824," Well... I'll... just show you what I'm gonna do about it... (he hits "", ""David's finger with his finger and they start to finger-fight using their "", 'fingers as swords saying all kinds of macho crap)",The One with the Male Nanny,Mike,9
825," Stop it! Stop it, before someone gets really hurt! (they stop and ', ""Phoebe gets David's jacket and gives it to him) Here David, you should just "", 'go.",The One with the Male Nanny,Phoebe,9
826," Allright... But... if I ever do come back from Minsk... (points at ', 'Mike) well, you just better watch out.",The One with the Male Nanny,David,9
827," Well, if I ever goto Minsk, you'd better watch out.",The One with the Male Nanny,Mike,9
828," Oh, you're going to Minsk?",The One with the Male Nanny,David,9
829," Well, I might.",The One with the Male Nanny,Mike,9
830," Really? Well, if you do, come in the spring. It's just lovely "", 'there.",The One with the Male Nanny,David,9
831," Okay, well... guys?",The One with the Male Nanny,Phoebe,9
832, Right... Goodbye Phoebe. (Makes a move to kiss her.),The One with the Male Nanny,David,9
833," Hey, what are you kidding me?",The One with the Male Nanny,Mike,9
834," Right-o, right-o... (to Mike) Take good care of her. (and he ', 'leaves)",The One with the Male Nanny,David,9
835," I'm sorry, I'm so sorry. If you... If you want your key back, I "", 'totally understand.",The One with the Male Nanny,Phoebe,9
836, It's never gonna happen again right?,The One with the Male Nanny,Mike,9
837," Right! Never! Never! I swear! (They kiss... The door opens and David ', 'comes in again.)",The One with the Male Nanny,Phoebe,9
838," I-I... Oh I...I just wanna say uhm... if you do ever come to Minsk, ', ""that's my number (gives Mike a business card) We'll uhm... we'll party up "", 'Vladnik style. (He leaves again)",The One with the Male Nanny,David,9
839," Ross walks in the hallway to his apartment and stops in front of his ', 'own door. Now he hears two recorders playing a song. When he enters, Sandy and ', 'Joey are playing the recorder and Rachel listens.",The One with the Male Nanny,Scene,9
840," Yeah! Allright! Hey, hey Ross. Check it out! Sandy taught me Hot-cross ', 'Buns.",The One with the Male Nanny,Joey,9
841, Really? Sounded like Three Blind Mice.,The One with the Male Nanny,Ross,9
842," Noooo... Three Blind Mice goes like this... (he puts his fingers in ', 'position on the recorder)",The One with the Male Nanny,Joey,9
843," (looks angrily at Joey and points at him) I swear to God...! (Joey is ', 'in shock)",The One with the Male Nanny,Ross,9
844, Who's up for puppets?,The One with the Male Nanny,Sandy,9
845, Me! I'm up for puppets!,The One with the Male Nanny,Joey,9
846," Well, please welcome... The Snufflebumps... Who wants to be mr. ', ""Wigglemunch and who's gonna be the Grumpus?",The One with the Male Nanny,Sandy,9
847," Okay, okay... How exactly is a two month old supposed to appreciate ', 'puppets?",The One with the Male Nanny,Ross,9
